验证总共用时: 3.248450762s, 下载账户:1.702666665s,下载交易:62.999533ms,验证交易签名:1.374116379s, GSwrite:12.469331ms
验证总共用时: 3.07421558s, 下载账户:1.955286322s,下载交易:123.748556ms,验证交易签名:832.340275ms, GSwrite:8.452938ms
验证总共用时: 3.129301142s, 下载账户:2.06299872s,下载交易:189.366738ms,验证交易签名:849.123176ms, GSwrite:7.789588ms
验证总共用时: 3.115620031s, 下载账户:1.988909754s,下载交易:99.919982ms,验证交易签名:805.943871ms, GSwrite:152.981033ms
验证总共用时: 3.303140263s, 下载账户:2.095684969s,下载交易:57.731724ms,验证交易签名:949.574678ms, GSwrite:7.860097ms
验证总共用时: 3.353903331s, 下载账户:2.113895631s,下载交易:60.836687ms,验证交易签名:1.087704214s, GSwrite:11.937198ms
验证总共用时: 3.126791219s, 下载账户:1.863238982s,下载交易:320.213187ms,验证交易签名:734.900671ms, GSwrite:24.923543ms
验证总共用时: 3.080593912s, 下载账户:1.77373944s,下载交易:185.563909ms,验证交易签名:944.733909ms, GSwrite:12.965707ms
验证总共用时: 3.416263599s, 下载账户:2.539123824s,下载交易:75.645373ms,验证交易签名:604.255582ms, GSwrite:25.168548ms
验证总共用时: 3.39378314s, 下载账户:2.729029072s,下载交易:132.572623ms,验证交易签名:494.229433ms, GSwrite:14.753572ms
验证总共用时: 4.047665984s, 下载账户:2.905051488s,下载交易:211.652112ms,验证交易签名:767.854828ms, GSwrite:32.892628ms
验证总共用时: 4.405612117s, 下载账户:3.00909063s,下载交易:331.302032ms,验证交易签名:888.35913ms, GSwrite:12.085595ms
验证总共用时: 1.800846418s, 下载账户:1.107479781s,下载交易:56.195687ms,验证交易签名:567.567791ms, GSwrite:37.937611ms
验证总共用时: 2.116349849s, 下载账户:961.259984ms,下载交易:44.125024ms,验证交易签名:921.930959ms, GSwrite:83.69137ms
验证总共用时: 2.01351967s, 下载账户:1.095303085s,下载交易:53.466101ms,验证交易签名:684.760969ms, GSwrite:157.624202ms
验证总共用时: 2.377376737s, 下载账户:1.01084925s,下载交易:45.625395ms,验证交易签名:966.013913ms, GSwrite:240.2153ms
验证总共用时: 2.394097122s, 下载账户:1.519483448s,下载交易:46.218609ms,验证交易签名:505.102183ms, GSwrite:211.48929ms
验证总共用时: 2.31060171s, 下载账户:1.249317887s,下载交易:50.737615ms,验证交易签名:874.028962ms, GSwrite:68.111298ms
验证总共用时: 2.519930299s, 下载账户:1.469714563s,下载交易:47.108841ms,验证交易签名:680.729075ms, GSwrite:203.579393ms
验证总共用时: 2.368547773s, 下载账户:1.580017334s,下载交易:54.181374ms,验证交易签名:490.279754ms, GSwrite:43.745502ms
验证总共用时: 2.901422925s, 下载账户:2.038223421s,下载交易:93.270634ms,验证交易签名:687.009761ms, GSwrite:11.78215ms
验证总共用时: 2.91199032s, 下载账户:1.991559002s,下载交易:107.476132ms,验证交易签名:780.237186ms, GSwrite:11.391293ms
验证总共用时: 2.939309524s, 下载账户:1.710376813s,下载交易:215.65531ms,验证交易签名:697.136508ms, GSwrite:198.68321ms
验证总共用时: 2.872832533s, 下载账户:2.131531348s,下载交易:60.95176ms,验证交易签名:498.727055ms, GSwrite:22.46704ms
验证总共用时: 3.336457337s, 下载账户:2.152182385s,下载交易:178.991424ms,验证交易签名:891.490968ms, GSwrite:8.565954ms
验证总共用时: 2.840939527s, 下载账户:1.72027377s,下载交易:158.760499ms,验证交易签名:826.500916ms, GSwrite:8.468459ms
验证总共用时: 3.525200128s, 下载账户:2.47132827s,下载交易:177.046799ms,验证交易签名:776.465734ms, GSwrite:70.676351ms
验证总共用时: 3.736637605s, 下载账户:2.747536506s,下载交易:147.732872ms,验证交易签名:803.263164ms, GSwrite:12.671031ms
验证总共用时: 3.673878874s, 下载账户:2.539226817s,下载交易:128.578864ms,验证交易签名:881.746543ms, GSwrite:6.375389ms
验证总共用时: 4.274116775s, 下载账户:2.613648701s,下载交易:265.371434ms,验证交易签名:1.151529252s, GSwrite:12.135933ms
验证总共用时: 4.253473015s, 下载账户:2.869093066s,下载交易:182.462125ms,验证交易签名:929.949451ms, GSwrite:20.158847ms
验证总共用时: 4.45957203s, 下载账户:3.170993192s,下载交易:120.458657ms,验证交易签名:929.317728ms, GSwrite:100.110196ms
验证总共用时: 1.257979667s, 下载账户:409.521494ms,下载交易:43.624876ms,验证交易签名:537.386418ms, GSwrite:220.194857ms
验证总共用时: 1.64587311s, 下载账户:624.287893ms,下载交易:46.21709ms,验证交易签名:841.949281ms, GSwrite:67.747496ms
验证总共用时: 1.828807552s, 下载账户:1.162233979s,下载交易:50.16813ms,验证交易签名:554.776484ms, GSwrite:25.744111ms
验证总共用时: 1.971072124s, 下载账户:989.684211ms,下载交易:39.778452ms,验证交易签名:739.123658ms, GSwrite:9.84561ms
验证总共用时: 2.13137554s, 下载账户:1.12417206s,下载交易:44.262024ms,验证交易签名:815.881034ms, GSwrite:104.630264ms
验证总共用时: 2.190064016s, 下载账户:939.872958ms,下载交易:53.20707ms,验证交易签名:978.791064ms, GSwrite:157.177243ms
验证总共用时: 2.314683991s, 下载账户:965.03836ms,下载交易:52.940758ms,验证交易签名:1.076520346s, GSwrite:29.552676ms
验证总共用时: 2.542442545s, 下载账户:1.784354515s,下载交易:54.830884ms,验证交易签名:492.200624ms, GSwrite:186.434688ms
验证总共用时: 2.922799701s, 下载账户:1.770072137s,下载交易:52.72328ms,验证交易签名:1.054896541s, GSwrite:10.866466ms
验证总共用时: 2.911469743s, 下载账户:1.828285012s,下载交易:62.414117ms,验证交易签名:981.584457ms, GSwrite:10.554453ms
验证总共用时: 2.93489857s, 下载账户:1.738836254s,下载交易:56.64151ms,验证交易签名:996.665334ms, GSwrite:11.839455ms
验证总共用时: 2.98961103s, 下载账户:2.043262572s,下载交易:53.791456ms,验证交易签名:846.022135ms, GSwrite:12.542564ms
验证总共用时: 3.063601276s, 下载账户:1.949248542s,下载交易:53.380656ms,验证交易签名:921.695351ms, GSwrite:10.185102ms
验证总共用时: 2.959757595s, 下载账户:2.042304381s,下载交易:138.081647ms,验证交易签名:748.826367ms, GSwrite:8.037999ms
验证总共用时: 3.07971059s, 下载账户:1.68320293s,下载交易:174.610517ms,验证交易签名:1.01627916s, GSwrite:11.201784ms
验证总共用时: 3.141429472s, 下载账户:2.148841566s,下载交易:230.396782ms,验证交易签名:553.031338ms, GSwrite:11.647037ms
验证总共用时: 3.434011993s, 下载账户:2.427423031s,下载交易:63.709434ms,验证交易签名:894.083052ms, GSwrite:19.741128ms
验证总共用时: 3.167146564s, 下载账户:2.195321375s,下载交易:95.911765ms,验证交易签名:766.290659ms, GSwrite:75.785605ms
验证总共用时: 3.446117576s, 下载账户:2.508100405s,下载交易:168.893937ms,验证交易签名:620.932809ms, GSwrite:17.363727ms
验证总共用时: 3.941156265s, 下载账户:2.913277374s,下载交易:174.142592ms,验证交易签名:719.405229ms, GSwrite:7.029742ms
验证总共用时: 1.506775798s, 下载账户:762.552587ms,下载交易:32.8703ms,验证交易签名:531.648616ms, GSwrite:125.659892ms
验证总共用时: 1.490607412s, 下载账户:948.05035ms,下载交易:63.614957ms,验证交易签名:432.227976ms, GSwrite:24.277102ms
验证总共用时: 1.907573628s, 下载账户:782.895586ms,下载交易:48.833436ms,验证交易签名:931.501752ms, GSwrite:118.582032ms
验证总共用时: 2.124562201s, 下载账户:869.095876ms,下载交易:37.940025ms,验证交易签名:1.137870889s, GSwrite:42.713053ms
验证总共用时: 2.040894912s, 下载账户:1.063138965s,下载交易:65.492643ms,验证交易签名:793.015517ms, GSwrite:9.52841ms
验证总共用时: 2.169283495s, 下载账户:1.329675479s,下载交易:55.654396ms,验证交易签名:632.354792ms, GSwrite:121.955314ms
验证总共用时: 2.37486672s, 下载账户:1.360344543s,下载交易:60.114533ms,验证交易签名:355.011259ms, GSwrite:318.686829ms
验证总共用时: 2.717825743s, 下载账户:1.111672287s,下载交易:58.580052ms,验证交易签名:1.072307132s, GSwrite:403.075377ms
验证总共用时: 2.622694024s, 下载账户:1.309490404s,下载交易:163.488212ms,验证交易签名:968.537238ms, GSwrite:28.485807ms
验证总共用时: 3.156221802s, 下载账户:1.965439268s,下载交易:147.874022ms,验证交易签名:988.945914ms, GSwrite:17.344784ms
验证总共用时: 3.273285644s, 下载账户:2.14464724s,下载交易:68.247692ms,验证交易签名:985.001854ms, GSwrite:51.359997ms
验证总共用时: 3.188921026s, 下载账户:2.075983333s,下载交易:128.583942ms,验证交易签名:890.218455ms, GSwrite:70.990523ms
验证总共用时: 3.33435782s, 下载账户:1.996556796s,下载交易:93.153635ms,验证交易签名:1.212406675s, GSwrite:11.830164ms
验证总共用时: 3.090189183s, 下载账户:1.946970557s,下载交易:247.679459ms,验证交易签名:649.617176ms, GSwrite:11.083909ms
验证总共用时: 3.348944584s, 下载账户:2.055173826s,下载交易:136.568705ms,验证交易签名:1.112303443s, GSwrite:9.296517ms
验证总共用时: 3.098466265s, 下载账户:2.041377768s,下载交易:145.223118ms,验证交易签名:819.890124ms, GSwrite:12.819649ms
验证总共用时: 2.959288057s, 下载账户:2.127507355s,下载交易:181.960325ms,验证交易签名:569.647217ms, GSwrite:8.746231ms
验证总共用时: 3.415895501s, 下载账户:2.472954546s,下载交易:52.575553ms,验证交易签名:716.076237ms, GSwrite:13.273231ms
验证总共用时: 4.081599918s, 下载账户:2.387958029s,下载交易:637.547935ms,验证交易签名:1.014859396s, GSwrite:14.228828ms
验证总共用时: 4.460452441s, 下载账户:2.801169033s,下载交易:344.133302ms,验证交易签名:1.1563352s, GSwrite:8.882307ms
验证总共用时: 2.200625738s, 下载账户:1.299930907s,下载交易:65.9033ms,验证交易签名:750.219585ms, GSwrite:40.227886ms
验证总共用时: 2.331321687s, 下载账户:1.405298221s,下载交易:56.053647ms,验证交易签名:813.233417ms, GSwrite:15.818111ms
验证总共用时: 2.806068918s, 下载账户:1.601695046s,下载交易:72.762356ms,验证交易签名:937.929152ms, GSwrite:145.115341ms
验证总共用时: 3.543953758s, 下载账户:2.29177861s,下载交易:61.109116ms,验证交易签名:1.06111341s, GSwrite:55.020593ms
验证总共用时: 4.364106501s, 下载账户:2.80730527s,下载交易:106.537848ms,验证交易签名:1.395009376s, GSwrite:21.27935ms
验证总共用时: 4.478460128s, 下载账户:2.55651294s,下载交易:117.468845ms,验证交易签名:1.572668071s, GSwrite:9.390763ms
验证总共用时: 4.529669711s, 下载账户:2.767255003s,下载交易:165.504677ms,验证交易签名:1.414881493s, GSwrite:11.732389ms
验证总共用时: 4.748809362s, 下载账户:3.117295835s,下载交易:208.78679ms,验证交易签名:1.213997249s, GSwrite:12.133858ms
验证总共用时: 5.177468433s, 下载账户:3.769999664s,下载交易:163.091318ms,验证交易签名:1.07381019s, GSwrite:18.988673ms
验证总共用时: 5.101941498s, 下载账户:3.277361753s,下载交易:109.758857ms,验证交易签名:1.55346838s, GSwrite:66.511387ms
验证总共用时: 5.179268697s, 下载账户:3.453605136s,下载交易:114.485899ms,验证交易签名:1.306538862s, GSwrite:10.624392ms
验证总共用时: 5.219182417s, 下载账户:3.579895241s,下载交易:384.328755ms,验证交易签名:1.139040902s, GSwrite:15.827118ms
验证总共用时: 4.810427034s, 下载账户:3.202355054s,下载交易:405.925454ms,验证交易签名:1.021073921s, GSwrite:14.316036ms
验证总共用时: 5.271259993s, 下载账户:3.403012554s,下载交易:208.688177ms,验证交易签名:1.505560395s, GSwrite:17.489256ms
验证总共用时: 5.545008899s, 下载账户:3.72560109s,下载交易:169.731064ms,验证交易签名:1.307199993s, GSwrite:35.64716ms
验证总共用时: 5.498353143s, 下载账户:3.735649706s,下载交易:205.281311ms,验证交易签名:1.302136537s, GSwrite:23.115014ms
验证总共用时: 5.567813841s, 下载账户:4.126900021s,下载交易:199.344058ms,验证交易签名:1.00855902s, GSwrite:38.255848ms
验证总共用时: 5.632452747s, 下载账户:4.077568231s,下载交易:486.126588ms,验证交易签名:994.080046ms, GSwrite:46.014595ms
验证总共用时: 5.837740485s, 下载账户:3.834329049s,下载交易:709.370243ms,验证交易签名:1.17540832s, GSwrite:14.162242ms
验证总共用时: 6.053462743s, 下载账户:4.45168501s,下载交易:609.186594ms,验证交易签名:929.688615ms, GSwrite:17.158994ms
验证总共用时: 2.485872956s, 下载账户:1.253542488s,下载交易:62.228279ms,验证交易签名:989.563174ms, GSwrite:77.966799ms
验证总共用时: 2.842555419s, 下载账户:1.211023954s,下载交易:61.724739ms,验证交易签名:1.242389982s, GSwrite:289.660844ms
验证总共用时: 2.892017432s, 下载账户:1.723919284s,下载交易:96.094565ms,验证交易签名:834.76843ms, GSwrite:144.987491ms
验证总共用时: 3.221429275s, 下载账户:1.705783219s,下载交易:77.047889ms,验证交易签名:1.082320904s, GSwrite:105.585273ms
验证总共用时: 3.445708173s, 下载账户:1.991755108s,下载交易:94.139495ms,验证交易签名:1.131208286s, GSwrite:90.986216ms
验证总共用时: 3.533917155s, 下载账户:2.013679873s,下载交易:96.94334ms,验证交易签名:1.235883636s, GSwrite:152.349893ms
验证总共用时: 3.222318875s, 下载账户:2.450356363s,下载交易:127.183619ms,验证交易签名:539.596403ms, GSwrite:83.248251ms
验证总共用时: 3.464782276s, 下载账户:2.03577183s,下载交易:72.758055ms,验证交易签名:1.130833449s, GSwrite:63.52289ms
验证总共用时: 3.765879155s, 下载账户:2.467709019s,下载交易:69.581872ms,验证交易签名:1.067848201s, GSwrite:14.574655ms
验证总共用时: 3.835958267s, 下载账户:2.817711207s,下载交易:172.854198ms,验证交易签名:763.975219ms, GSwrite:8.920284ms
验证总共用时: 3.910074856s, 下载账户:2.710695687s,下载交易:71.674237ms,验证交易签名:1.079205742s, GSwrite:24.34091ms
验证总共用时: 3.982987468s, 下载账户:2.736001517s,下载交易:84.341218ms,验证交易签名:1.039710321s, GSwrite:11.028941ms
验证总共用时: 4.220249266s, 下载账户:2.658161528s,下载交易:254.836601ms,验证交易签名:1.197743406s, GSwrite:17.351359ms
验证总共用时: 3.984117966s, 下载账户:2.70335951s,下载交易:350.15186ms,验证交易签名:885.375656ms, GSwrite:8.552827ms
验证总共用时: 4.349094594s, 下载账户:3.198212346s,下载交易:416.612999ms,验证交易签名:688.310664ms, GSwrite:9.214773ms
验证总共用时: 4.112365374s, 下载账户:2.86423812s,下载交易:150.361692ms,验证交易签名:689.764547ms, GSwrite:13.413927ms
验证总共用时: 4.642083995s, 下载账户:3.282443678s,下载交易:81.015704ms,验证交易签名:1.129493107s, GSwrite:10.21274ms
验证总共用时: 4.438271285s, 下载账户:2.997110786s,下载交易:437.517056ms,验证交易签名:953.301474ms, GSwrite:27.596215ms
验证总共用时: 4.304519598s, 下载账户:3.28901721s,下载交易:285.127419ms,验证交易签名:531.774656ms, GSwrite:12.494123ms
验证总共用时: 4.504039445s, 下载账户:3.116275561s,下载交易:337.716796ms,验证交易签名:865.495869ms, GSwrite:16.11656ms
验证总共用时: 2.258283445s, 下载账户:815.362694ms,下载交易:64.04053ms,验证交易签名:1.158680555s, GSwrite:188.43128ms
验证总共用时: 2.390251945s, 下载账户:1.261369806s,下载交易:64.908251ms,验证交易签名:927.926313ms, GSwrite:91.304318ms
验证总共用时: 2.387216085s, 下载账户:1.143072206s,下载交易:60.217567ms,验证交易签名:925.342231ms, GSwrite:188.223103ms
验证总共用时: 2.350321529s, 下载账户:1.183581472s,下载交易:52.667937ms,验证交易签名:812.597276ms, GSwrite:117.24471ms
验证总共用时: 2.808534047s, 下载账户:1.511949577s,下载交易:67.133993ms,验证交易签名:900.638656ms, GSwrite:158.683627ms
验证总共用时: 2.898507057s, 下载账户:1.485923759s,下载交易:66.052175ms,验证交易签名:1.02190796s, GSwrite:68.197258ms
验证总共用时: 3.10487386s, 下载账户:1.880611176s,下载交易:116.637772ms,验证交易签名:909.356976ms, GSwrite:64.162332ms
验证总共用时: 3.071838662s, 下载账户:1.96291268s,下载交易:58.798966ms,验证交易签名:961.07814ms, GSwrite:51.522605ms
验证总共用时: 2.996608626s, 下载账户:1.992244591s,下载交易:58.150551ms,验证交易签名:873.237315ms, GSwrite:44.099459ms
验证总共用时: 3.396473417s, 下载账户:1.978332774s,下载交易:174.107533ms,验证交易签名:1.048491778s, GSwrite:39.343633ms
验证总共用时: 3.001166986s, 下载账户:2.115446127s,下载交易:54.917711ms,验证交易签名:572.541501ms, GSwrite:41.82838ms
验证总共用时: 3.467839983s, 下载账户:2.038292672s,下载交易:118.718124ms,验证交易签名:1.191963531s, GSwrite:9.9711ms
验证总共用时: 3.265571925s, 下载账户:2.318509648s,下载交易:158.313158ms,验证交易签名:760.754965ms, GSwrite:8.171846ms
验证总共用时: 3.288937213s, 下载账户:1.887561612s,下载交易:375.208934ms,验证交易签名:973.164423ms, GSwrite:12.239468ms
验证总共用时: 3.162055125s, 下载账户:2.257822007s,下载交易:215.435409ms,验证交易签名:483.363692ms, GSwrite:8.791586ms
验证总共用时: 3.098462807s, 下载账户:2.231462806s,下载交易:168.134983ms,验证交易签名:660.466341ms, GSwrite:11.41063ms
验证总共用时: 3.807664931s, 下载账户:2.965858859s,下载交易:382.083621ms,验证交易签名:431.479825ms, GSwrite:6.853186ms
验证总共用时: 4.109662763s, 下载账户:2.522774367s,下载交易:162.520181ms,验证交易签名:1.204153742s, GSwrite:12.154938ms
验证总共用时: 4.125906698s, 下载账户:3.011919832s,下载交易:473.0368ms,验证交易签名:507.021244ms, GSwrite:7.651727ms
验证总共用时: 4.47410511s, 下载账户:3.267690666s,下载交易:362.558572ms,验证交易签名:660.63969ms, GSwrite:16.075368ms
验证总共用时: 1.533774623s, 下载账户:959.859438ms,下载交易:41.958381ms,验证交易签名:368.763765ms, GSwrite:115.71308ms
验证总共用时: 1.821942386s, 下载账户:571.440694ms,下载交易:41.697688ms,验证交易签名:1.02963179s, GSwrite:15.177352ms
验证总共用时: 2.268651738s, 下载账户:1.121256818s,下载交易:67.947068ms,验证交易签名:728.946418ms, GSwrite:313.658958ms
验证总共用时: 2.284257027s, 下载账户:1.139687705s,下载交易:75.278275ms,验证交易签名:829.771173ms, GSwrite:209.647265ms
验证总共用时: 2.933679701s, 下载账户:1.784919382s,下载交易:60.324959ms,验证交易签名:843.374182ms, GSwrite:8.753854ms
验证总共用时: 2.989145415s, 下载账户:1.638957401s,下载交易:64.620318ms,验证交易签名:1.16204032s, GSwrite:14.403076ms
验证总共用时: 3.163837961s, 下载账户:1.901539049s,下载交易:59.929053ms,验证交易签名:1.059270473s, GSwrite:10.928774ms
验证总共用时: 3.023919187s, 下载账户:2.186432018s,下载交易:84.97043ms,验证交易签名:676.720101ms, GSwrite:7.805078ms
验证总共用时: 3.311185326s, 下载账户:2.204131264s,下载交易:137.019428ms,验证交易签名:915.701081ms, GSwrite:14.689916ms
验证总共用时: 2.772013535s, 下载账户:1.790101919s,下载交易:112.708839ms,验证交易签名:732.441608ms, GSwrite:10.713131ms
验证总共用时: 3.518283179s, 下载账户:2.381884163s,下载交易:92.754636ms,验证交易签名:865.041154ms, GSwrite:12.534001ms
验证总共用时: 3.505598536s, 下载账户:2.1724596s,下载交易:176.539482ms,验证交易签名:1.096761898s, GSwrite:25.47038ms
验证总共用时: 3.493296417s, 下载账户:2.300197392s,下载交易:243.62808ms,验证交易签名:779.653819ms, GSwrite:11.130286ms
验证总共用时: 3.699701093s, 下载账户:2.578028889s,下载交易:89.667901ms,验证交易签名:995.789194ms, GSwrite:8.120626ms
验证总共用时: 3.64724455s, 下载账户:2.400480486s,下载交易:127.453373ms,验证交易签名:918.353834ms, GSwrite:10.960192ms
验证总共用时: 3.916895853s, 下载账户:2.535781571s,下载交易:187.236355ms,验证交易签名:904.771387ms, GSwrite:9.079645ms
验证总共用时: 3.41161376s, 下载账户:1.998092882s,下载交易:111.73302ms,验证交易签名:1.03795499s, GSwrite:12.565497ms
验证总共用时: 3.76772485s, 下载账户:2.308008525s,下载交易:394.627366ms,验证交易签名:887.190423ms, GSwrite:10.07675ms
验证总共用时: 3.589999825s, 下载账户:2.270104209s,下载交易:130.470346ms,验证交易签名:946.854133ms, GSwrite:9.717739ms
验证总共用时: 4.029660641s, 下载账户:2.651089981s,下载交易:442.616979ms,验证交易签名:781.52056ms, GSwrite:10.753019ms
验证总共用时: 1.699466547s, 下载账户:817.000569ms,下载交易:46.218401ms,验证交易签名:625.075904ms, GSwrite:71.543218ms
验证总共用时: 1.885087379s, 下载账户:876.535196ms,下载交易:36.415339ms,验证交易签名:835.627277ms, GSwrite:69.028653ms
验证总共用时: 1.899611266s, 下载账户:1.186113075s,下载交易:46.753935ms,验证交易签名:610.4482ms, GSwrite:31.938408ms
验证总共用时: 1.967362392s, 下载账户:1.028978055s,下载交易:47.729348ms,验证交易签名:819.540865ms, GSwrite:35.960977ms
验证总共用时: 2.153788415s, 下载账户:1.076597569s,下载交易:64.058011ms,验证交易签名:904.002408ms, GSwrite:9.101124ms
验证总共用时: 2.908498063s, 下载账户:1.688832548s,下载交易:121.727871ms,验证交易签名:1.01638619s, GSwrite:40.339629ms
验证总共用时: 3.064253668s, 下载账户:1.942871783s,下载交易:66.191608ms,验证交易签名:994.385439ms, GSwrite:30.69672ms
验证总共用时: 3.113135051s, 下载账户:2.112636875s,下载交易:61.667996ms,验证交易签名:856.870108ms, GSwrite:25.423534ms
验证总共用时: 3.16308092s, 下载账户:1.984089223s,下载交易:70.388535ms,验证交易签名:1.026097008s, GSwrite:53.680154ms
验证总共用时: 3.698722949s, 下载账户:2.562116682s,下载交易:88.154988ms,验证交易签名:860.49983ms, GSwrite:22.701597ms
验证总共用时: 3.732322847s, 下载账户:2.502174151s,下载交易:65.608499ms,验证交易签名:915.932694ms, GSwrite:13.392723ms
验证总共用时: 3.501206615s, 下载账户:2.494385392s,下载交易:153.220492ms,验证交易签名:693.230964ms, GSwrite:7.04197ms
验证总共用时: 3.396811899s, 下载账户:2.331866843s,下载交易:101.389409ms,验证交易签名:843.083243ms, GSwrite:11.492631ms
验证总共用时: 3.906487479s, 下载账户:2.404668203s,下载交易:125.738502ms,验证交易签名:1.21139059s, GSwrite:13.625494ms
验证总共用时: 4.03008347s, 下载账户:2.777212535s,下载交易:88.748105ms,验证交易签名:848.238418ms, GSwrite:21.003285ms
验证总共用时: 3.636600141s, 下载账户:2.130007725s,下载交易:137.185178ms,验证交易签名:1.004707328s, GSwrite:13.489052ms
验证总共用时: 3.987286543s, 下载账户:2.612325608s,下载交易:162.512251ms,验证交易签名:1.059342217s, GSwrite:45.969222ms
验证总共用时: 4.089511924s, 下载账户:2.837425543s,下载交易:101.104958ms,验证交易签名:806.678495ms, GSwrite:30.623973ms
验证总共用时: 3.967612336s, 下载账户:2.617563106s,下载交易:147.904589ms,验证交易签名:944.752277ms, GSwrite:15.835709ms
验证总共用时: 4.222585128s, 下载账户:3.09840408s,下载交易:87.413976ms,验证交易签名:783.630888ms, GSwrite:19.410479ms
验证总共用时: 2.149270617s, 下载账户:950.212508ms,下载交易:55.865943ms,验证交易签名:894.176573ms, GSwrite:77.244368ms
验证总共用时: 2.921048226s, 下载账户:1.499142131s,下载交易:58.354386ms,验证交易签名:1.24175004s, GSwrite:101.064246ms
验证总共用时: 3.043999353s, 下载账户:1.647561322s,下载交易:92.888368ms,验证交易签名:1.0827629s, GSwrite:161.144983ms
验证总共用时: 3.299277478s, 下载账户:1.806564498s,下载交易:70.185137ms,验证交易签名:1.10079104s, GSwrite:75.073436ms
验证总共用时: 3.310144242s, 下载账户:2.126662446s,下载交易:56.997657ms,验证交易签名:935.587392ms, GSwrite:19.332202ms
验证总共用时: 3.318656459s, 下载账户:1.687649961s,下载交易:72.812383ms,验证交易签名:1.221667441s, GSwrite:210.263921ms
验证总共用时: 3.198367676s, 下载账户:1.733377021s,下载交易:187.078708ms,验证交易签名:1.014814181s, GSwrite:36.466808ms
验证总共用时: 3.175709877s, 下载账户:2.192972244s,下载交易:228.361793ms,验证交易签名:614.1202ms, GSwrite:19.370463ms
验证总共用时: 3.461063907s, 下载账户:2.142833398s,下载交易:79.950182ms,验证交易签名:1.119460431s, GSwrite:8.434467ms
验证总共用时: 3.346925767s, 下载账户:2.212318028s,下载交易:97.403891ms,验证交易签名:785.523966ms, GSwrite:22.282737ms
验证总共用时: 3.704259912s, 下载账户:2.446121544s,下载交易:175.396433ms,验证交易签名:947.3775ms, GSwrite:106.169253ms
验证总共用时: 3.908586448s, 下载账户:2.557993467s,下载交易:93.224743ms,验证交易签名:1.106423341s, GSwrite:11.868683ms
验证总共用时: 3.76800433s, 下载账户:2.575245578s,下载交易:93.839301ms,验证交易签名:945.574121ms, GSwrite:11.402369ms
验证总共用时: 4.213358182s, 下载账户:3.085429867s,下载交易:118.886686ms,验证交易签名:914.999157ms, GSwrite:8.698405ms
验证总共用时: 4.203583409s, 下载账户:2.992059327s,下载交易:90.294673ms,验证交易签名:863.010453ms, GSwrite:13.579519ms
验证总共用时: 3.736747833s, 下载账户:2.723872671s,下载交易:439.661663ms,验证交易签名:517.735708ms, GSwrite:7.903666ms
验证总共用时: 3.935500599s, 下载账户:2.878950085s,下载交易:251.111526ms,验证交易签名:659.626096ms, GSwrite:19.208514ms
验证总共用时: 4.033845322s, 下载账户:2.756902423s,下载交易:272.006162ms,验证交易签名:894.225681ms, GSwrite:10.037532ms
验证总共用时: 4.79089446s, 下载账户:3.553125588s,下载交易:293.456157ms,验证交易签名:725.6329ms, GSwrite:12.718275ms
验证总共用时: 4.299256204s, 下载账户:2.766798925s,下载交易:567.884264ms,验证交易签名:781.268144ms, GSwrite:29.667545ms
验证总共用时: 2.618151376s, 下载账户:783.296418ms,下载交易:58.309695ms,验证交易签名:1.186447593s, GSwrite:454.231892ms
验证总共用时: 2.938311289s, 下载账户:1.166851682s,下载交易:61.617696ms,验证交易签名:829.162015ms, GSwrite:844.037772ms
验证总共用时: 2.971705385s, 下载账户:1.145283859s,下载交易:57.599163ms,验证交易签名:1.047170027s, GSwrite:541.241873ms
验证总共用时: 3.045007172s, 下载账户:1.174551254s,下载交易:56.872474ms,验证交易签名:829.730822ms, GSwrite:745.745362ms
验证总共用时: 3.049840507s, 下载账户:1.316144077s,下载交易:64.110168ms,验证交易签名:1.186265076s, GSwrite:437.391326ms
验证总共用时: 3.218168383s, 下载账户:2.058331111s,下载交易:62.328314ms,验证交易签名:865.36723ms, GSwrite:94.350765ms
验证总共用时: 3.663231314s, 下载账户:2.223151883s,下载交易:58.657402ms,验证交易签名:1.298721614s, GSwrite:59.107824ms
验证总共用时: 3.760462414s, 下载账户:2.075799178s,下载交易:101.911951ms,验证交易签名:1.386910161s, GSwrite:12.20369ms
验证总共用时: 3.5931826s, 下载账户:2.181176517s,下载交易:64.726588ms,验证交易签名:1.15281818s, GSwrite:72.901712ms
验证总共用时: 3.528342503s, 下载账户:2.332219791s,下载交易:64.27756ms,验证交易签名:1.046948944s, GSwrite:48.570463ms
验证总共用时: 3.770854733s, 下载账户:2.266771944s,下载交易:147.402739ms,验证交易签名:1.198975353s, GSwrite:11.605208ms
验证总共用时: 3.793063351s, 下载账户:2.812623771s,下载交易:188.019547ms,验证交易签名:707.9391ms, GSwrite:11.840872ms
验证总共用时: 3.653285132s, 下载账户:2.732064167s,下载交易:338.59259ms,验证交易签名:545.685274ms, GSwrite:12.549189ms
验证总共用时: 4.176203568s, 下载账户:2.796426503s,下载交易:270.053179ms,验证交易签名:878.915254ms, GSwrite:14.026921ms
验证总共用时: 4.06070677s, 下载账户:3.214558498s,下载交易:306.893427ms,验证交易签名:443.625678ms, GSwrite:59.219894ms
验证总共用时: 4.997735911s, 下载账户:3.690925334s,下载交易:484.173235ms,验证交易签名:671.379652ms, GSwrite:8.809517ms
